venda_id,data,produto_id,cliente_id,vendedor_id,regiao,quantidade,desconto_pct,receita_bruta,receita_liquida,custo_total,margem
7913,2024-03-09,19,120,2,Norte,13,0.012,1356.94,1340.66,906.1,434.56
7911,2024-03-09,15,32,16,Sudeste,5,0.021,2149.45,2104.31,1051.55,1052.76
7910,2024-03-09,18,80,3,Nordeste,3,0.001,1503.51,1502.01,823.38,678.63
7909,2024-03-09,16,131,14,Centro-Oeste,25,0.108,1453.75,1296.75,1015.5,281.25
7908,2024-03-09,11,14,5,Nordeste,2,0.033,317.86,307.37,189.7,117.67
7907,2024-03-09,17,94,1,Sul,7,0.079,1452.01,1337.3,917.56,419.74
7906,2024-03-09,14,56,11,Centro-Oeste,15,0.046,2911.35,2777.43,1738.35,1039.08
7905,2024-03-09,16,62,6,Nordeste,8,0.091,465.2,422.87,324.96,97.91
7915,2024-03-09,22,74,13,Centro-Oeste,5,0.06,465.95,437.99,327.25,110.74
7942,2024-03-10,6,136,14,Centro-Oeste,3,0.033,2391.6,2312.68,1232.37,1080.31
7943,2024-03-10,2,80,3,Nordeste,4,0.054,1037.88,981.83,582.28,399.55
7944,2024-03-10,6,39,10,Sul,3,0.014,2391.6,2358.12,1232.37,1125.75
7945,2024-03-10,9,55,8,Sudeste,1,0.078,759.69,700.43,385.84,314.59
7946,2024-03-10,11,108,13,Centro-Oeste,9,0.032,1430.37,1384.6,853.65,530.95
7952,2024-03-10,18,84,15,Sudeste,11,0.097,5512.87,4978.12,3019.06,1959.06
7948,2024-03-10,4,45,14,Centro-Oeste,13,0.051,653.25,619.93,440.7,179.23
7950,2024-03-10,14,89,8,Sudeste,5,0.015,970.45,955.89,579.45,376.44
7951,2024-03-10,10,27,1,Sul,12,0.064,1337.4,1251.81,949.92,301.89
7941,2024-03-10,9,7,1,Sul,5,0.08,3798.45,3494.57,1929.2,1565.37
7947,2024-03-10,13,140,7,Norte,1,0.057,99.58,93.9,72.78,21.12
7940,2024-03-10,4,136,11,Centro-Oeste,4,0.016,201.0,197.78,135.6,62.18
7949,2024-03-10,24,138,13,Centro-Oeste,34,0.081,13636.72,12532.15,6653.8,5878.35
7938,2024-03-10,21,99,3,Nordeste,15,0.079,6539.25,6022.65,3132.45,2890.2
7927,2024-03-10,9,42,5,Nordeste,8,0.084,6077.52,5567.01,3086.72,2480.29
7928,2024-03-10,14,79,6,Nordeste,8,0.095,1552.72,1405.21,927.12,478.09
7939,2024-03-10,3,88,16,Sudeste,4,0.002,3543.44,3536.35,1919.56,1616.79
7930,2024-03-10,19,4,1,Sul,11,0.029,1148.18,1114.88,766.7,348.18
7931,2024-03-10,18,99,5,Nordeste,11,0.073,5512.87,5110.43,3019.06,2091.37
7929,2024-03-10,16,116,8,Sudeste,2,0.061,116.3,109.21,81.24,27.97
7933,2024-03-10,3,122,16,Sudeste,29,0.16,25689.94,21579.55,13916.81,7662.74
7934,2024-03-10,14,28,16,Sudeste,4,0.031,776.36,752.29,463.56,288.73
7935,2024-03-10,10,107,16,Sudeste,9,0.08,1003.05,922.81,712.44,210.37
7936,2024-03-10,7,111,15,Sudeste,2,0.096,116.36,105.19,79.82,25.37
7937,2024-03-10,5,1,6,Nordeste,9,0.071,1747.44,1623.37,1120.05,503.32
7932,2024-03-10,6,115,15,Sudeste,4,0.027,3188.8,3102.7,1643.16,1459.54
7980,2024-03-11,3,105,6,Nordeste,15,0.076,13287.9,12278.02,7198.35,5079.67
7973,2024-03-11,10,74,13,Centro-Oeste,6,0.003,668.7,666.69,474.96,191.73
7974,2024-03-11,18,55,15,Sudeste,1,0.057,501.17,472.6,274.46,198.14
7976,2024-03-11,21,121,5,Nordeste,15,0.114,6539.25,5793.78,3132.45,2661.33
7977,2024-03-11,24,73,12,Sul,12,0.074,4812.96,4456.8,2348.4,2108.4
7978,2024-03-11,15,104,16,Sudeste,1,0.045,429.89,410.54,210.31,200.23
7979,2024-03-11,18,56,9,Centro-Oeste,8,0.001,4009.36,4005.35,2195.68,1809.67
7981,2024-03-11,5,13,10,Sul,7,0.051,1359.12,1289.8,871.15,418.65
7987,2024-03-11,21,1,6,Nordeste,8,0.059,3487.6,3281.83,1670.64,1611.19
7983,2024-03-11,18,73,12,Sul,19,0.019,9522.23,9341.31,5214.74,4126.57
7984,2024-03-11,15,84,15,Sudeste,9,0.053,3869.01,3663.95,1892.79,1771.16
7985,2024-03-11,23,27,10,Sul,9,0.021,2485.35,2433.16,1481.4,951.76
7986,2024-03-11,18,75,9,Centro-Oeste,6,0.019,3007.02,2949.89,1646.76,1303.13
7972,2024-03-11,16,103,15,Sudeste,1,0.069,58.15,54.14,40.62,13.52
7988,2024-03-11,19,125,5,Nordeste,4,0.036,417.52,402.49,278.8,123.69
7989,2024-03-11,16,105,3,Nordeste,6,0.053,348.9,330.41,243.72,86.69
7982,2024-03-11,4,127,3,Nordeste,3,0.04,150.75,144.72,101.7,43.02
7971,2024-03-11,3,122,15,Sudeste,19,0.163,16831.34,14087.83,9117.91,4969.92
7975,2024-03-11,23,125,3,Nordeste,14,0.013,3866.1,3815.84,2304.4,1511.44
7969,2024-03-11,18,22,8,Sudeste,3,0.017,1503.51,1477.95,823.38,654.57
7970,2024-03-11,14,118,9,Centro-Oeste,23,0.056,4464.07,4214.08,2665.47,1548.61
7953,2024-03-11,23,113,8,Sudeste,5,0.038,1380.75,1328.28,823.0,505.28
7954,2024-03-11,1,8,13,Centro-Oeste,2,0.06,203.84,191.61,137.26,54.35
7955,2024-03-11,13,12,9,Centro-Oeste,7,0.04,697.06,669.18,509.46,159.72
7956,2024-03-11,22,1,5,Nordeste,3,0.079,279.57,257.48,196.35,61.13
7958,2024-03-11,21,9,10,Sul,1,0.085,435.95,398.89,208.83,190.06
7959,2024-03-11,15,131,4,Centro-Oeste,12,0.057,5158.68,4864.64,2523.72,2340.92
7960,2024-03-11,2,18,1,Sul,5,0.01,1297.35,1284.38,727.85,556.53
7957,2024-03-11,6,80,5,Nordeste,1,0.064,797.2,746.18,410.79,335.39
7962,2024-03-11,2,37,8,Sudeste,5,0.004,1297.35,1292.16,727.85,564.31
7963,2024-03-11,18,107,8,Sudeste,10,0.001,5011.7,5006.69,2744.6,2262.09
7964,2024-03-11,14,127,3,Nordeste,5,0.028,970.45,943.28,579.45,363.83
7965,2024-03-11,20,36,3,Nordeste,12,0.046,3078.0,2936.41,1740.36,1196.05
7966,2024-03-11,8,73,1,Sul,8,0.029,2284.24,2218.0,1399.44,818.56
7967,2024-03-11,3,109,16,Sudeste,4,0.097,3543.44,3199.73,1919.56,1280.17
7961,2024-03-11,21,11,9,Centro-Oeste,3,0.081,1307.85,1201.91,626.49,575.42
7968,2024-03-11,12,112,15,Sudeste,2,0.047,818.98,780.49,438.34,342.15
8022,2024-03-12,1,138,13,Centro-Oeste,23,0.053,2344.16,2219.92,1578.49,641.43
8021,2024-03-12,10,72,10,Sul,28,0.13,3120.6,2714.92,2216.48,498.44
8020,2024-03-12,7,139,1,Sul,5,0.079,290.9,267.92,199.55,68.37
8019,2024-03-12,16,72,12,Sul,28,0.066,1628.2,1520.74,1137.36,383.38
8016,2024-03-12,14,4,12,Sul,11,0.001,2134.99,2132.86,1274.79,858.07
8017,2024-03-12,7,5,1,Sul,11,0.043,639.98,612.46,439.01,173.45
8015,2024-03-12,20,74,14,Centro-Oeste,3,0.076,769.5,711.02,435.09,275.93
8023,2024-03-12,9,113,16,Sudeste,2,0.051,1519.38,1441.89,771.68,670.21
8018,2024-03-12,6,78,8,Sudeste,7,0.02,5580.4,5468.79,2875.53,2593.26
8024,2024-03-12,18,48,8,Sudeste,7,0.051,3508.19,3329.27,1921.22,1408.05
8032,2024-03-12,23,84,15,Sudeste,9,0.059,2485.35,2338.71,1481.4,857.31
8026,2024-03-12,21,68,12,Sul,1,0.036,435.95,420.26,208.83,211.43
8027,2024-03-12,7,84,8,Sudeste,5,0.094,290.9,263.56,199.55,64.01
8028,2024-03-12,18,15,14,Centro-Oeste,7,0.03,3508.19,3402.94,1921.22,1481.72
8034,2024-03-12,24,36,5,Nordeste,10,0.095,4010.8,3629.77,1957.0,1672.77
8029,2024-03-12,4,30,12,Sul,4,0.039,201.0,193.16,135.6,57.56
8030,2024-03-12,4,74,13,Centro-Oeste,3,0.016,150.75,148.34,101.7,46.64
8031,2024-03-12,21,38,6,Nordeste,7,0.051,3051.65,2896.02,1461.81,1434.21
8033,2024-03-12,7,12,4,Centro-Oeste,2,0.056,116.36,109.84,79.82,30.02
8014,2024-03-12,1,4,10,Sul,13,0.035,1324.96,1278.59,892.19,386.4
8025,2024-03-12,2,130,16,Sudeste,3,0.083,778.41,713.8,436.71,277.09
8013,2024-03-12,13,74,13,Centro-Oeste,3,0.004,298.74,297.55,218.34,79.21
7995,2024-03-12,22,36,3,Nordeste,5,0.092,465.95,423.08,327.25,95.83
8011,2024-03-12,15,72,12,Sul,26,0.03,11177.14,10841.83,5468.06,5373.77
7990,2024-03-12,13,64,12,Sul,3,0.076,298.74,276.04,218.34,57.7
7991,2024-03-12,4,118,14,Centro-Oeste,23,0.034,1155.75,1116.45,779.7,336.75
8012,2024-03-12,1,54,8,Sudeste,13,0.03,1324.96,1285.21,892.19,393.02
7993,2024-03-12,13,17,10,Sul,1,0.058,99.58,93.8,72.78,21.02
7994,2024-03-12,24,8,4,Centro-Oeste,1,0.016,401.08,394.66,195.7,198.96
7996,2024-03-12,9,1,6,Nordeste,14,0.094,10635.66,9635.91,5401.76,4234.15
7997,2024-03-12,5,81,10,Sul,5,0.005,970.8,965.95,622.25,343.7
7998,2024-03-12,6,74,13,Centro-Oeste,4,0.064,3188.8,2984.72,1643.16,1341.56
7999,2024-03-12,12,76,16,Sudeste,2,0.045,818.98,782.13,438.34,343.79
8000,2024-03-12,24,11,9,Centro-Oeste,4,0.056,1604.32,1514.48,782.8,731.68
7992,2024-03-12,15,114,8,Sudeste,18,0.031,7738.02,7498.14,3785.58,3712.56
8002,2024-03-12,23,137,10,Sul,13,0.061,3589.95,3370.96,2139.8,1231.16
8001,2024-03-12,21,129,14,Centro-Oeste,9,0.019,3923.55,3849.0,1879.47,1969.53
8009,2024-03-12,24,116,16,Sudeste,2,0.039,802.16,770.88,391.4,379.48
8008,2024-03-12,18,35,7,Norte,3,0.095,1503.51,1360.68,823.38,537.3
8007,2024-03-12,12,105,5,Nordeste,8,0.012,3275.92,3236.61,1753.36,1483.25
8010,2024-03-12,5,136,11,Centro-Oeste,5,0.059,970.8,913.52,622.25,291.27
8005,2024-03-12,17,56,14,Centro-Oeste,12,0.012,2489.16,2459.29,1572.96,886.33
8004,2024-03-12,1,1,3,Nordeste,12,0.005,1223.04,1216.92,823.56,393.36
8003,2024-03-12,6,83,8,Sudeste,22,0.087,17538.4,16012.56,9037.38,6975.18
8006,2024-03-12,10,101,5,Nordeste,4,0.056,445.8,420.84,316.64,104.2
8059,2024-03-13,21,16,13,Centro-Oeste,3,0.069,1307.85,1217.61,626.49,591.12
8054,2024-03-13,19,104,15,Sudeste,2,0.084,208.76,191.22,139.4,51.82
8055,2024-03-13,24,37,8,Sudeste,5,0.008,2005.4,1989.36,978.5,1010.86
8056,2024-03-13,1,125,3,Nordeste,11,0.083,1121.12,1028.07,754.93,273.14
8057,2024-03-13,15,31,10,Sul,4,0.041,1719.56,1649.06,841.24,807.82
8058,2024-03-13,17,130,8,Sudeste,6,0.043,1244.58,1191.06,786.48,404.58
8067,2024-03-13,13,14,5,Nordeste,1,0.03,99.58,96.59,72.78,23.81
8064,2024-03-13,11,12,11,Centro-Oeste,1,0.034,158.93,153.53,94.85,58.68
8061,2024-03-13,9,3,8,Sudeste,7,0.016,5317.83,5232.74,2700.88,2531.86
8062,2024-03-13,5,28,15,Sudeste,4,0.034,776.64,750.23,497.8,252.43
8063,2024-03-13,10,57,5,Nordeste,10,0.016,1114.5,1096.67,791.6,305.07
8065,2024-03-13,20,64,1,Sul,4,0.068,1026.0,956.23,580.12,376.11
8066,2024-03-13,21,33,2,Norte,2,0.03,871.9,845.74,417.66,428.08
8053,2024-03-13,11,113,16,Sudeste,2,0.022,317.86,310.87,189.7,121.17
8060,2024-03-13,12,93,2,Norte,1,0.068,409.49,381.64,219.17,162.47
8052,2024-03-13,19,15,4,Centro-Oeste,1,0.005,104.38,103.86,69.7,34.16
8042,2024-03-13,2,33,7,Norte,2,0.066,518.94,484.69,291.14,193.55
8050,2024-03-13,9,88,8,Sudeste,4,0.078,3038.76,2801.74,1543.36,1258.38
8051,2024-03-13,23,26,2,Norte,4,0.077,1104.6,1019.55,658.4,361.15
8035,2024-03-13,20,94,10,Sul,5,0.031,1282.5,1242.74,725.15,517.59
8036,2024-03-13,7,86,16,Sudeste,4,0.007,232.72,231.09,159.64,71.45
8038,2024-03-13,24,126,9,Centro-Oeste,5,0.075,2005.4,1855.0,978.5,876.5
8039,2024-03-13,8,114,16,Sudeste,35,0.057,9993.55,9423.92,6122.55,3301.37
8040,2024-03-13,11,1,6,Nordeste,7,0.094,1112.51,1007.93,663.95,343.98
8041,2024-03-13,7,85,11,Centro-Oeste,6,0.057,349.08,329.18,239.46,89.72
8037,2024-03-13,20,138,13,Centro-Oeste,14,0.129,3591.0,3127.76,2030.42,1097.34
8044,2024-03-13,14,30,10,Sul,3,0.018,582.27,571.79,347.67,224.12
8045,2024-03-13,5,64,12,Sul,2,0.04,388.32,372.79,248.9,123.89
8046,2024-03-13,13,18,1,Sul,6,0.076,597.48,552.07,436.68,115.39
8047,2024-03-13,19,75,13,Centro-Oeste,12,0.098,1252.56,1129.81,836.4,293.41
8048,2024-03-13,21,24,7,Norte,1,0.073,435.95,404.13,208.83,195.3
8049,2024-03-13,19,71,12,Sul,2,0.092,208.76,189.55,139.4,50.15
8043,2024-03-13,23,38,6,Nordeste,6,0.008,1656.9,1643.64,987.6,656.04
8099,2024-03-14,11,62,6,Nordeste,17,0.096,2701.81,2442.44,1612.45,829.99
8091,2024-03-14,6,45,13,Centro-Oeste,6,0.021,4783.2,4682.75,2464.74,2218.01
8093,2024-03-14,10,125,5,Nordeste,10,0.093,1114.5,1010.85,791.6,219.25
8094,2024-03-14,15,20,15,Sudeste,9,0.079,3869.01,3563.36,1892.79,1670.57
8095,2024-03-14,7,133,14,Centro-Oeste,2,0.08,116.36,107.05,79.82,27.23
8096,2024-03-14,7,82,1,Sul,2,0.078,116.36,107.28,79.82,27.46
8097,2024-03-14,13,43,15,Sudeste,1,0.017,99.58,97.89,72.78,25.11
8098,2024-03-14,18,57,3,Nordeste,15,0.051,7517.55,7134.15,4116.9,3017.25
8100,2024-03-14,5,24,7,Norte,4,0.06,776.64,730.04,497.8,232.24
8108,2024-03-14,4,53,8,Sudeste,2,0.024,100.5,98.09,67.8,30.29
8102,2024-03-14,21,2,7,Norte,3,0.088,1307.85,1192.76,626.49,566.27
8103,2024-03-14,12,10,16,Sudeste,2,0.099,818.98,737.9,438.34,299.56
8104,2024-03-14,2,39,1,Sul,5,0.034,1297.35,1253.24,727.85,525.39
8105,2024-03-14,9,21,15,Sudeste,7,0.003,5317.83,5301.88,2700.88,2601.0
8106,2024-03-14,1,9,1,Sul,5,0.003,509.6,508.07,343.15,164.92
8107,2024-03-14,5,54,15,Sudeste,8,0.014,1553.28,1531.53,995.6,535.93
8090,2024-03-14,18,54,15,Sudeste,11,0.054,5512.87,5215.18,3019.06,2196.12
8109,2024-03-14,23,18,1,Sul,7,0.063,1933.05,1811.27,1152.2,659.07
8110,2024-03-14,10,114,8,Sudeste,32,0.015,3566.4,3512.9,2533.12,979.78
8101,2024-03-14,3,122,8,Sudeste,23,0.161,20374.78,17094.44,11037.47,6056.97
8089,2024-03-14,21,11,4,Centro-Oeste,1,0.089,435.95,397.15,208.83,188.32
8092,2024-03-14,8,120,7,Norte,1,0.077,285.53,263.54,174.93,88.61
8087,2024-03-14,21,6,8,Sudeste,12,0.008,5231.4,5189.55,2505.96,2683.59
8088,2024-03-14,1,18,10,Sul,14,0.07,1426.88,1327.0,960.82,366.18
8068,2024-03-14,17,135,12,Sul,4,0.053,829.72,785.74,524.32,261.42
8069,2024-03-14,18,138,9,Centro-Oeste,26,0.023,13030.42,12730.72,7135.96,5594.76
8070,2024-03-14,16,135,12,Sul,3,0.001,174.45,174.28,121.86,52.42
8071,2024-03-14,19,22,16,Sudeste,3,0.066,313.14,292.47,209.1,83.37
8072,2024-03-14,2,54,15,Sudeste,8,0.063,2075.76,1944.99,1164.56,780.43
8074,2024-03-14,17,46,5,Nordeste,8,0.07,1659.44,1543.28,1048.64,494.64
8075,2024-03-14,13,59,10,Sul,3,0.051,298.74,283.5,218.34,65.16
8076,2024-03-14,19,72,10,Sul,41,0.003,4279.58,4266.74,2857.7,1409.04
8077,2024-03-14,8,68,12,Sul,5,0.049,1427.65,1357.7,874.65,483.05
8073,2024-03-14,12,46,5,Nordeste,7,0.081,2866.43,2634.25,1534.19,1100.06
8079,2024-03-14,3,138,13,Centro-Oeste,24,0.022,21260.64,20792.91,11517.36,9275.55
8078,2024-03-14,23,41,6,Nordeste,19,0.16,5246.85,4407.35,3127.4,1279.95
8085,2024-03-14,17,139,12,Sul,2,0.025,414.86,404.49,262.16,142.33
8084,2024-03-14,23,52,6,Nordeste,3,0.037,828.45,797.8,493.8,304.0
8083,2024-03-14,6,75,9,Centro-Oeste,11,0.033,8769.2,8479.82,4518.69,3961.13
8086,2024-03-14,20,61,12,Sul,12,0.005,3078.0,3062.61,1740.36,1322.25
8081,2024-03-14,18,47,4,Centro-Oeste,4,0.069,2004.68,1866.36,1097.84,768.52
8080,2024-03-14,20,138,13,Centro-Oeste,16,0.119,4104.0,3615.62,2320.48,1295.14
8082,2024-03-14,2,31,10,Sul,3,0.054,778.41,736.38,436.71,299.67
8157,2024-03-15,2,138,9,Centro-Oeste,35,0.102,9081.45,8155.14,5094.95,3060.19
8136,2024-03-15,1,17,10,Sul,3,0.018,305.76,300.26,205.89,94.37
8137,2024-03-15,6,40,10,Sul,31,0.014,24713.2,24367.22,12734.49,11632.73
8138,2024-03-15,21,134,6,Nordeste,13,0.036,5667.35,5463.33,2714.79,2748.54
8139,2024-03-15,14,107,15,Sudeste,8,0.002,1552.72,1549.61,927.12,622.49
8140,2024-03-15,7,114,8,Sudeste,29,0.082,1687.22,1548.87,1157.39,391.48
8141,2024-03-15,15,36,5,Nordeste,10,0.034,4298.9,4152.74,2103.1,2049.64
8142,2024-03-15,16,118,13,Centro-Oeste,30,0.019,1744.5,1711.35,1218.6,492.75
8143,2024-03-15,11,56,14,Centro-Oeste,15,0.093,2383.95,2162.24,1422.75,739.49
8145,2024-03-15,9,124,8,Sudeste,2,0.041,1519.38,1457.09,771.68,685.41
8156,2024-03-15,10,26,7,Norte,2,0.004,222.9,222.01,158.32,63.69
8147,2024-03-15,17,132,10,Sul,3,0.026,622.29,606.11,393.24,212.87
8148,2024-03-15,9,89,8,Sudeste,6,0.005,4558.14,4535.35,2315.04,2220.31
8149,2024-03-15,22,103,16,Sudeste,1,0.004,93.19,92.82,65.45,27.37
8150,2024-03-15,5,106,16,Sudeste,4,0.098,776.64,700.53,497.8,202.73
8151,2024-03-15,5,24,2,Norte,1,0.034,194.16,187.56,124.45,63.11
8152,2024-03-15,1,105,6,Nordeste,10,0.077,1019.2,940.72,686.3,254.42
8153,2024-03-15,3,30,1,Sul,5,0.066,4429.3,4136.97,2399.45,1737.52
8154,2024-03-15,8,39,1,Sul,2,0.003,571.06,569.35,349.86,219.49
8155,2024-03-15,2,17,1,Sul,1,0.016,259.47,255.32,145.57,109.75
8135,2024-03-15,3,56,4,Centro-Oeste,8,0.053,7086.88,6711.28,3839.12,2872.16
8146,2024-03-15,21,30,1,Sul,2,0.002,871.9,870.16,417.66,452.5
8134,2024-03-15,17,140,7,Norte,2,0.081,414.86,381.26,262.16,119.1
8144,2024-03-15,5,112,15,Sudeste,6,0.041,1164.96,1117.2,746.7,370.5
8132,2024-03-15,12,32,16,Sudeste,7,0.017,2866.43,2817.7,1534.19,1283.51
8133,2024-03-15,6,64,1,Sul,2,0.011,1594.4,1576.86,821.58,755.28
8111,2024-03-15,5,124,8,Sudeste,4,0.027,776.64,755.67,497.8,257.87
8112,2024-03-15,16,101,6,Nordeste,4,0.072,232.6,215.85,162.48,53.37
8113,2024-03-15,24,74,14,Centro-Oeste,5,0.09,2005.4,1824.91,978.5,846.41
8114,2024-03-15,12,133,9,Centro-Oeste,6,0.051,2456.94,2331.64,1315.02,1016.62
8116,2024-03-15,12,60,9,Centro-Oeste,4,0.099,1637.96,1475.8,876.68,599.12
8117,2024-03-15,15,3,8,Sudeste,13,0.085,5588.57,5113.54,2734.03,2379.51
8118,2024-03-15,21,100,9,Centro-Oeste,7,0.063,3051.65,2859.4,1461.81,1397.59
8119,2024-03-15,4,13,12,Sul,9,0.004,452.25,450.44,305.1,145.34
8120,2024-03-15,14,94,10,Sul,10,0.05,1940.9,1843.86,1158.9,684.96
8115,2024-03-15,5,50,15,Sudeste,20,0.05,3883.2,3689.04,2489.0,1200.04
8122,2024-03-15,13,31,12,Sul,2,0.055,199.16,188.21,145.56,42.65
8123,2024-03-15,1,86,8,Sudeste,8,0.038,815.36,784.38,549.04,235.34
8124,2024-03-15,11,43,16,Sudeste,3,0.092,476.79,432.93,284.55,148.38
8125,2024-03-15,12,56,4,Centro-Oeste,6,0.034,2456.94,2373.4,1315.02,1058.38
8126,2024-03-15,24,75,9,Centro-Oeste,9,0.099,3609.72,3252.36,1761.3,1491.06
8127,2024-03-15,5,35,2,Norte,2,0.034,388.32,375.12,248.9,126.22
8128,2024-03-15,6,112,8,Sudeste,2,0.077,1594.4,1471.63,821.58,650.05
8129,2024-03-15,14,56,13,Centro-Oeste,9,0.024,1746.81,1704.89,1043.01,661.88
8130,2024-03-15,4,65,7,Norte,5,0.089,251.25,228.89,169.5,59.39
8131,2024-03-15,2,115,8,Sudeste,5,0.018,1297.35,1274.0,727.85,546.15
8121,2024-03-15,2,110,10,Sul,19,0.178,4929.93,4052.4,2765.83,1286.57
8174,2024-03-16,20,47,11,Centro-Oeste,5,0.017,1282.5,1260.7,725.15,535.55
8175,2024-03-16,13,11,11,Centro-Oeste,3,0.034,298.74,288.58,218.34,70.24
8176,2024-03-16,3,33,2,Norte,6,0.099,5315.16,4788.96,2879.34,1909.62
8177,2024-03-16,20,110,10,Sul,31,0.054,7951.5,7522.12,4495.93,3026.19
8178,2024-03-16,3,2,7,Norte,2,0.024,1771.72,1729.2,959.78,769.42
8184,2024-03-16,16,81,10,Sul,1,0.067,58.15,54.25,40.62,13.63
8180,2024-03-16,24,48,16,Sudeste,2,0.005,802.16,798.15,391.4,406.75
8181,2024-03-16,13,114,15,Sudeste,24,0.057,2389.92,2253.69,1746.72,506.97
8182,2024-03-16,16,36,3,Nordeste,8,0.013,465.2,459.15,324.96,134.19
8183,2024-03-16,1,117,8,Sudeste,2,0.087,203.84,186.11,137.26,48.85
8173,2024-03-16,4,40,12,Sul,25,0.096,1256.25,1135.65,847.5,288.15
8179,2024-03-16,19,118,14,Centro-Oeste,19,0.144,1983.22,1697.64,1324.3,373.34
8172,2024-03-16,9,68,1,Sul,1,0.007,759.69,754.37,385.84,368.53
8166,2024-03-16,4,108,14,Centro-Oeste,10,0.024,502.5,490.44,339.0,151.44
8170,2024-03-16,24,37,15,Sudeste,4,0.069,1604.32,1493.62,782.8,710.82
8171,2024-03-16,2,87,10,Sul,3,0.014,778.41,767.51,436.71,330.8
8159,2024-03-16,14,55,15,Sudeste,3,0.081,582.27,535.11,347.67,187.44
8160,2024-03-16,14,68,1,Sul,2,0.075,388.18,359.07,231.78,127.29
8161,2024-03-16,20,100,13,Centro-Oeste,16,0.029,4104.0,3984.98,2320.48,1664.5
8162,2024-03-16,11,81,10,Sul,1,0.033,158.93,153.69,94.85,58.84
8163,2024-03-16,21,76,15,Sudeste,3,0.001,1307.85,1306.54,626.49,680.05
8158,2024-03-16,1,46,6,Nordeste,8,0.033,815.36,788.45,549.04,239.41
8165,2024-03-16,7,70,12,Sul,10,0.046,581.8,555.04,399.1,155.94
8167,2024-03-16,12,128,15,Sudeste,1,0.038,409.49,393.93,219.17,174.76
8168,2024-03-16,10,95,3,Nordeste,3,0.069,334.35,311.28,237.48,73.8
8169,2024-03-16,13,5,10,Sul,7,0.088,697.06,635.72,509.46,126.26
8164,2024-03-16,12,118,11,Centro-Oeste,18,0.114,7370.82,6530.55,3945.06,2585.49
8201,2024-03-17,21,79,6,Nordeste,10,0.019,4359.5,4276.67,2088.3,2188.37
8202,2024-03-17,2,82,1,Sul,5,0.049,1297.35,1233.78,727.85,505.93
8203,2024-03-17,7,99,5,Nordeste,8,0.021,465.44,455.67,319.28,136.39
8204,2024-03-17,10,96,6,Nordeste,13,0.039,1448.85,1392.34,1029.08,363.26
8205,2024-03-17,4,9,10,Sul,6,0.045,301.5,287.93,203.4,84.53
8208,2024-03-17,5,113,8,Sudeste,4,0.017,776.64,763.44,497.8,265.64
8207,2024-03-17,23,109,16,Sudeste,3,0.083,828.45,759.69,493.8,265.89
8209,2024-03-17,11,84,15,Sudeste,4,0.013,635.72,627.46,379.4,248.06
8210,2024-03-17,2,126,9,Centro-Oeste,7,0.031,1816.29,1759.99,1018.99,741.0
8211,2024-03-17,16,83,16,Sudeste,36,0.142,2093.4,1796.14,1462.32,333.82
8200,2024-03-17,9,135,12,Sul,4,0.072,3038.76,2819.97,1543.36,1276.61
8206,2024-03-17,11,75,14,Centro-Oeste,9,0.086,1430.37,1307.36,853.65,453.71
8199,2024-03-17,22,131,9,Centro-Oeste,26,0.017,2422.94,2381.75,1701.7,680.05
8185,2024-03-17,4,120,2,Norte,10,0.019,502.5,492.95,339.0,153.95
8197,2024-03-17,8,62,3,Nordeste,11,0.063,3140.83,2942.96,1924.23,1018.73
8198,2024-03-17,2,21,16,Sudeste,7,0.047,1816.29,1730.92,1018.99,711.93
8187,2024-03-17,13,112,16,Sudeste,6,0.058,597.48,562.83,436.68,126.15
8188,2024-03-17,19,38,3,Nordeste,2,0.004,208.76,207.92,139.4,68.52
8189,2024-03-17,19,51,9,Centro-Oeste,4,0.057,417.52,393.72,278.8,114.92
8190,2024-03-17,23,7,1,Sul,11,0.03,3037.65,2946.52,1810.6,1135.92
8186,2024-03-17,11,9,12,Sul,6,0.026,953.58,928.79,569.1,359.69
8192,2024-03-17,2,90,10,Sul,3,0.02,778.41,762.84,436.71,326.13
8193,2024-03-17,17,138,13,Centro-Oeste,28,0.063,5808.04,5442.13,3670.24,1771.89
8194,2024-03-17,5,80,3,Nordeste,2,0.099,388.32,349.88,248.9,100.98
8195,2024-03-17,23,23,14,Centro-Oeste,6,0.08,1656.9,1524.35,987.6,536.75
8196,2024-03-17,21,48,15,Sudeste,2,0.07,871.9,810.87,417.66,393.21
8191,2024-03-17,19,134,3,Nordeste,15,0.073,1565.7,1451.4,1045.5,405.9
8262,2024-03-18,1,100,14,Centro-Oeste,7,0.005,713.44,709.87,480.41,229.46
8247,2024-03-18,13,4,10,Sul,7,0.099,697.06,628.05,509.46,118.59
8246,2024-03-18,16,60,4,Centro-Oeste,1,0.037,58.15,56.0,40.62,15.38
8245,2024-03-18,4,138,13,Centro-Oeste,24,0.106,1206.0,1078.16,813.6,264.56
8243,2024-03-18,17,132,12,Sul,2,0.038,414.86,399.1,262.16,136.94
8242,2024-03-18,3,94,10,Sul,9,0.037,7972.74,7677.75,4319.01,3358.74
8241,2024-03-18,5,61,12,Sul,7,0.057,1359.12,1281.65,871.15,410.5
8240,2024-03-18,17,64,1,Sul,1,0.013,207.43,204.73,131.08,73.65
8248,2024-03-18,23,44,16,Sudeste,15,0.053,4142.25,3922.71,2469.0,1453.71
